TN,TP,FN,FP,prog,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
0,0,0,0,82,0,0.0,NA,5,13,0,1,25,5,0,0,0,80,129,29,7,0,0,0,0,0,26,25,0,0,0,0,0,0,0,11,0,11,0,0,4,0,5,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,7,0,0,0,0,0,3,0
0,41,14,0,82,55,-407.0,25.4545454545,4,4,1,1,3,4,0,0,0,39,57,16,11,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,41,41,0,82,82,-1271.0,50.0,3,1,1,1,0,3,0,0,0,13,18,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,3,2,1,2,2,3,0,0,0,18,29,5,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,5,5,2,2,5,3,0,2,0,47,79,18,12,0,0,0,0,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,18,0,0,0,2,0,2,0,0,12,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,15,8,2,3,5,15,0,0,0,106,170,51,24,0,0,0,0,0,20,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,51,4,0,0,3,0,0,0,0,24,0,0,0,1,0,4,0
0,0,0,0,82,0,0.0,NA,11,6,3,2,5,9,1,1,0,70,113,25,21,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,25,0,0,0,2,0,4,0,0,21,0,1,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,5,1,1,3,4,0,0,0,28,42,9,6,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,14,0,82,14,-448.0,100.0,2,2,1,1,1,2,0,0,0,12,18,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,42,9,2,19,30,4,0,38,0,238,312,82,56,0,0,0,0,14,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,82,0,0,0,19,0,0,0,0,56,0,0,0,0,0,2,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,1,0,3,9,0,0,7,0,46,55,16,10,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,8,9,4,2,2,7,1,0,0,55,100,22,12,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,22,2,0,0,2,0,4,0,0,12,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,45,56,4,18,66,17,6,22,0,526,902,194,147,0,0,0,0,0,127,66,0,0,0,0,0,0,0,0,0,0,0,0,0,85,69,0,0,0,0,0,0,194,1,0,0,18,0,12,0,0,147,0,4,0,1,0,118,0
0,41,14,0,82,55,-407.0,25.4545454545,4,0,0,1,2,4,0,0,0,17,20,4,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,4,1,0,1,4,4,0,0,0,20,25,6,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,9,3,2,2,2,7,0,2,0,57,83,28,13,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,28,0,0,0,2,0,6,0,0,13,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,2,1,1,3,4,0,0,0,23,33,7,6,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,41,41,0,82,82,-1271.0,50.0,3,0,0,1,1,3,0,0,0,10,12,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,7,2,0,2,5,7,0,0,0,36,46,12,8,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,5,2,1,2,2,5,0,0,0,28,50,9,8,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,9,0,0,0,2,0,1,0,1,8,0,0,0,1,0,1,0
43,0,0,0,82,43,86.0,0.0,9,6,3,2,2,6,3,0,0,55,93,22,14,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,22,0,0,0,2,0,7,0,0,14,0,0,0,1,0,1,0
40,0,0,0,82,40,80.0,0.0,11,6,2,3,3,5,0,6,0,66,94,25,18,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,25,0,1,0,3,0,5,0,0,18,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,20,29,7,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
65,0,0,0,82,65,130.0,0.0,18,19,2,2,3,12,0,6,0,139,239,62,35,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,62,4,0,0,2,0,11,0,0,35,0,2,0,0,0,8,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,9,4,0,3,6,9,0,0,0,47,60,14,11,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0
0,79,0,0,82,79,79.0,0.0,7,6,3,2,4,5,2,0,0,52,88,20,13,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,13,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,37,107,5,5,40,27,0,10,0,664,1269,311,164,0,0,0,0,6,368,40,0,0,0,0,0,0,0,0,0,0,0,0,0,197,106,0,0,0,0,0,0,311,0,11,0,5,0,2,0,0,164,0,2,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,6,7,2,1,2,5,0,1,0,51,87,22,13,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,22,1,0,0,1,0,5,0,0,13,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,7,5,0,3,6,7,0,0,0,44,63,12,11,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,6,4,2,2,6,1,0,5,0,50,74,21,11,0,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,21,1,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,70,272,0,8,53,70,0,0,0,1305,2415,498,404,0,0,0,0,0,760,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,498,12,0,0,8,0,164,0,0,404,0,213,0,1,0,89,0
40,0,0,0,82,40,80.0,0.0,21,12,4,4,5,9,0,12,0,137,197,58,37,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,58,1,1,0,4,0,10,0,0,37,0,0,0,0,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,76,21,1,38,51,16,0,60,0,439,579,148,105,0,0,0,0,27,59,51,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,0,0,0,0,0,0,148,0,0,0,38,0,2,0,0,105,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,439,165,114,88,347,158,0,225,56,2693,4377,848,806,0,0,0,0,354,620,347,0,0,0,0,0,0,12,0,0,0,0,0,0,545,140,0,0,0,2,0,0,848,0,13,0,88,0,13,0,0,806,0,51,0,2,0,30,0
0,82,0,0,82,82,82.0,0.0,7,2400,1,3,64,7,0,0,0,6503,11927,2989,1040,0,0,0,0,0,2990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,2989,0,0,0,3,0,0,0,0,1040,0,0,0,60,0,0,0
0,53,0,0,82,53,53.0,0.0,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,14,7,3,3,6,11,1,2,0,85,133,30,25,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,30,0,0,0,3,0,6,0,0,25,0,1,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,7,2,0,3,9,0,0,7,0,51,64,20,10,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,17,7,1,6,12,17,0,0,0,99,153,36,21,0,0,0,0,0,19,12,0,0,0,0,0,0,0,8,0,0,2,0,0,2,1,0,0,0,0,0,0,36,2,0,0,6,0,2,0,2,21,0,0,0,1,0,2,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
35,0,0,0,82,35,70.0,0.0,44,106,14,18,107,17,7,20,0,773,1383,289,209,0,0,0,0,0,239,107,0,0,0,0,0,0,0,0,0,0,0,0,0,134,131,0,0,0,0,0,0,289,1,0,0,18,0,13,0,0,209,0,4,0,1,0,182,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,56,26,0,82,82,-776.0,31.7073170732,2,4,0,1,7,1,0,1,0,38,67,17,7,0,0,0,0,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,7,0,0,0,0,0,3,0
0,20,0,0,82,20,20.0,0.0,8,3,0,3,9,8,0,0,0,45,59,11,11,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,67,0,0,82,67,67.0,0.0,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
